DateTime,dswrf,uswrf
'11-Sep-2017 16:30:00',847.9375,105.0625
'11-Sep-2017 19:30:00',633.375,91.6875
'11-Sep-2017 22:30:00',120.125,35
'12-Sep-2017 01:30:00',0,0
'12-Sep-2017 04:30:00',0,0
'12-Sep-2017 07:30:00',0,0
'12-Sep-2017 10:30:00',71.375,23.0625
'12-Sep-2017 13:30:00',568.5625,86.8125
'12-Sep-2017 16:30:00',836.375,103.25
'12-Sep-2017 19:30:00',623.75,90
'12-Sep-2017 22:30:00',115.625,33.5
'13-Sep-2017 01:30:00',0,0
'13-Sep-2017 04:30:00',0,0
'13-Sep-2017 07:30:00',0,0
'13-Sep-2017 10:30:00',69.3125,22.6875
'13-Sep-2017 13:30:00',563.375,86.4375
'13-Sep-2017 16:30:00',835.3125,104.3125
'13-Sep-2017 19:30:00',608.9375,89
'13-Sep-2017 22:30:00',101.6875,29.3125
'14-Sep-2017 01:30:00',0,0
'14-Sep-2017 04:30:00',0,0
'14-Sep-2017 07:30:00',0,0
'14-Sep-2017 10:30:00',65,21.625
'14-Sep-2017 13:30:00',514.5625,79.5625
'14-Sep-2017 16:30:00',657.4375,81.8125
'14-Sep-2017 19:30:00',508.25,76.375
'14-Sep-2017 22:30:00',103.3125,30.4375
'15-Sep-2017 01:30:00',0,0
'15-Sep-2017 04:30:00',0,0
'15-Sep-2017 07:30:00',0,0
'15-Sep-2017 10:30:00',39.625,12.75
'15-Sep-2017 13:30:00',311.3125,50
'15-Sep-2017 16:30:00',639.4375,82.25
'15-Sep-2017 19:30:00',587,88.5625
'15-Sep-2017 22:30:00',87.5,27.1875
'16-Sep-2017 01:30:00',0,0
'16-Sep-2017 04:30:00',0,0
'16-Sep-2017 07:30:00',0,0
'16-Sep-2017 10:30:00',61.5,20.875
'16-Sep-2017 13:30:00',530,83.9375
'16-Sep-2017 16:30:00',795,102
'16-Sep-2017 19:30:00',582.9375,88.375
'16-Sep-2017 22:30:00',98.0625,29.8125
'17-Sep-2017 01:30:00',0,0
'17-Sep-2017 04:30:00',0,0
'17-Sep-2017 07:30:00',0,0
'17-Sep-2017 10:30:00',60.1875,20.625
'17-Sep-2017 13:30:00',528.125,83.8125
'17-Sep-2017 16:30:00',792.6875,101.875
'17-Sep-2017 19:30:00',581.25,88.3125
'17-Sep-2017 22:30:00',95.6875,29.375
'18-Sep-2017 01:30:00',0,0
'18-Sep-2017 04:30:00',0,0
'18-Sep-2017 07:30:00',0,0
'18-Sep-2017 10:30:00',59.0625,20.375
'18-Sep-2017 13:30:00',519.6875,82.75
'18-Sep-2017 16:30:00',759.875,97.0625
'18-Sep-2017 19:30:00',561,84.5
'18-Sep-2017 22:30:00',91.0625,28
'19-Sep-2017 01:30:00',0,0
'19-Sep-2017 04:30:00',0,0
'19-Sep-2017 07:30:00',0,0
'19-Sep-2017 10:30:00',31.5625,11.125
'19-Sep-2017 13:30:00',101.9375,15.9375
'19-Sep-2017 16:30:00',136.625,18.25
'19-Sep-2017 19:30:00',223.125,34.1875
'19-Sep-2017 22:30:00',53.1875,15.75
'20-Sep-2017 01:30:00',0,0
'20-Sep-2017 04:30:00',0,0
'20-Sep-2017 07:30:00',0,0
'20-Sep-2017 10:30:00',46.5625,15.875
'20-Sep-2017 13:30:00',380.5,60.4375
'20-Sep-2017 16:30:00',484.5625,63
'20-Sep-2017 19:30:00',300.6875,45.5625
'20-Sep-2017 22:30:00',56.25,17.4375
'21-Sep-2017 01:30:00',0,0
'21-Sep-2017 04:30:00',0,0
'21-Sep-2017 07:30:00',0,0
'21-Sep-2017 10:30:00',47.5,15.9375
'21-Sep-2017 13:30:00',334.375,53.0625
'21-Sep-2017 16:30:00',508.5,65.3125
'21-Sep-2017 19:30:00',287.1875,43.4375
'21-Sep-2017 22:30:00',39.5625,12.0625
'22-Sep-2017 01:30:00',0,0
'22-Sep-2017 04:30:00',0,0
'22-Sep-2017 07:30:00',0,0
'22-Sep-2017 10:30:00',22.125,7.6875
'22-Sep-2017 13:30:00',202.5625,33.5
'22-Sep-2017 16:30:00',317.375,41.9375
'22-Sep-2017 19:30:00',200.75,31.375
'22-Sep-2017 22:30:00',33.0625,10.4375
'23-Sep-2017 01:30:00',0,0
'23-Sep-2017 04:30:00',0,0
'23-Sep-2017 07:30:00',0,0
'23-Sep-2017 10:30:00',31.375,11.125
'23-Sep-2017 13:30:00',316.5,51.1875
'23-Sep-2017 16:30:00',561.875,73.125
'23-Sep-2017 19:30:00',520,82.0625
'23-Sep-2017 22:30:00',78.1875,25.3125
'24-Sep-2017 01:30:00',0,0
'24-Sep-2017 04:30:00',0,0
'24-Sep-2017 07:30:00',0,0
'24-Sep-2017 10:30:00',49.625,18.0625
'24-Sep-2017 13:30:00',502.5,81.8125
'24-Sep-2017 16:30:00',761.4375,100.1875
'24-Sep-2017 19:30:00',544.1875,85.875
'24-Sep-2017 22:30:00',74.5,24.4375
'25-Sep-2017 01:30:00',0,0
'25-Sep-2017 04:30:00',0,0
'25-Sep-2017 07:30:00',0,0
'25-Sep-2017 10:30:00',49.125,18.25
'25-Sep-2017 13:30:00',499.5,82
'25-Sep-2017 16:30:00',757.125,99.9375
'25-Sep-2017 19:30:00',536.6875,85.375
'25-Sep-2017 22:30:00',71.375,23.8125
'26-Sep-2017 01:30:00',0,0
'26-Sep-2017 04:30:00',0,0
'26-Sep-2017 07:30:00',0,0
'26-Sep-2017 10:30:00',47.1875,17.75
'26-Sep-2017 13:30:00',490.0625,80.75
'26-Sep-2017 16:30:00',736.8125,97.3125
'26-Sep-2017 19:30:00',518.4375,82.5625
'26-Sep-2017 22:30:00',65.875,21.625
'27-Sep-2017 01:30:00',0,0
'27-Sep-2017 04:30:00',0,0
'27-Sep-2017 07:30:00',0,0
'27-Sep-2017 10:30:00',45,17.1875
'27-Sep-2017 13:30:00',482.625,80.75
'27-Sep-2017 16:30:00',735.125,98.625
'27-Sep-2017 19:30:00',515.6875,83.875
'27-Sep-2017 22:30:00',64.25,22.25
'28-Sep-2017 01:30:00',0,0
'28-Sep-2017 04:30:00',0,0
'28-Sep-2017 07:30:00',0,0
'28-Sep-2017 10:30:00',43.75,16.875
'28-Sep-2017 13:30:00',479.875,80.625
'28-Sep-2017 16:30:00',739.375,98.875
'28-Sep-2017 19:30:00',527.6875,85.0625
'28-Sep-2017 22:30:00',65.9375,22.875
'29-Sep-2017 01:30:00',0,0
'29-Sep-2017 04:30:00',0,0
'29-Sep-2017 07:30:00',0,0
'29-Sep-2017 10:30:00',46.6875,17.9375
'29-Sep-2017 13:30:00',510.375,83.4375
'29-Sep-2017 16:30:00',774.125,100.9375
'29-Sep-2017 19:30:00',538.25,86
'29-Sep-2017 22:30:00',64.0625,22.5
'30-Sep-2017 01:30:00',0,0
'30-Sep-2017 04:30:00',0,0
'30-Sep-2017 07:30:00',0,0
'30-Sep-2017 10:30:00',23.875,9
'30-Sep-2017 13:30:00',294.8125,49.1875
'30-Sep-2017 16:30:00',449.5,59.8125
'30-Sep-2017 19:30:00',296.5,48.125
'30-Sep-2017 22:30:00',34.0625,12.1875
'01-Oct-2017 01:30:00',0,0
'01-Oct-2017 04:30:00',0,0
'01-Oct-2017 07:30:00',0,0
'01-Oct-2017 10:30:00',43.3125,17.0625
'01-Oct-2017 13:30:00',500.5,82.75
'01-Oct-2017 16:30:00',764.3125,100.3125
'01-Oct-2017 19:30:00',528.5625,85.4375
'01-Oct-2017 22:30:00',59.625,21.625
'02-Oct-2017 01:30:00',0,0
'02-Oct-2017 04:30:00',0,0
'02-Oct-2017 07:30:00',0,0
'02-Oct-2017 10:30:00',42.625,17
'02-Oct-2017 13:30:00',499.4375,82.8125
'02-Oct-2017 16:30:00',756.8125,99.375
'02-Oct-2017 19:30:00',516.9375,84.125
'02-Oct-2017 22:30:00',56.25,20.8125
'03-Oct-2017 01:30:00',0,0
'03-Oct-2017 04:30:00',0,0
'03-Oct-2017 07:30:00',0,0
'03-Oct-2017 10:30:00',27.625,10.875
'03-Oct-2017 13:30:00',421.3125,68.875
'03-Oct-2017 16:30:00',610.8125,79.8125
'03-Oct-2017 19:30:00',476,78.5
'03-Oct-2017 22:30:00',53.25,19.8125
'04-Oct-2017 01:30:00',0,0
'04-Oct-2017 04:30:00',0,0
'04-Oct-2017 07:30:00',0,0
'04-Oct-2017 10:30:00',38.875,16
'04-Oct-2017 13:30:00',465.1875,76.1875
'04-Oct-2017 16:30:00',737.5,98.625
'04-Oct-2017 19:30:00',505.0625,83.9375
'04-Oct-2017 22:30:00',51.5,19.75
'05-Oct-2017 01:30:00',0,0
'05-Oct-2017 04:30:00',0,0
'05-Oct-2017 07:30:00',0,0
'05-Oct-2017 10:30:00',35.25,14.6875
'05-Oct-2017 13:30:00',400.875,69.5
'05-Oct-2017 16:30:00',671.8125,91.8125
'05-Oct-2017 19:30:00',476.625,80.625
'05-Oct-2017 22:30:00',46.125,17.9375
'06-Oct-2017 01:30:00',0,0
'06-Oct-2017 04:30:00',0,0
'06-Oct-2017 07:30:00',0,0
'06-Oct-2017 10:30:00',33.3125,13.5
'06-Oct-2017 13:30:00',459.5,79.375
'06-Oct-2017 16:30:00',389.625,53.25
'06-Oct-2017 19:30:00',267.4375,47.8125
'06-Oct-2017 22:30:00',42.5625,17
'07-Oct-2017 01:30:00',0,0
'07-Oct-2017 04:30:00',0,0
'07-Oct-2017 07:30:00',0,0
'07-Oct-2017 10:30:00',33.4375,14.5625
'07-Oct-2017 13:30:00',450.6875,78.6875
'07-Oct-2017 16:30:00',696.3125,95.6875
'07-Oct-2017 19:30:00',438.5,74.75
'07-Oct-2017 22:30:00',35.375,14
'08-Oct-2017 01:30:00',0,0
'08-Oct-2017 04:30:00',0,0
'08-Oct-2017 07:30:00',0,0
'08-Oct-2017 10:30:00',24.75,10.6875
'08-Oct-2017 13:30:00',214.5625,39.4375
'08-Oct-2017 16:30:00',370.125,51.0625
'08-Oct-2017 19:30:00',350.9375,61.625
'08-Oct-2017 22:30:00',37.125,15.125
'09-Oct-2017 01:30:00',0,0
'09-Oct-2017 04:30:00',0,0
'09-Oct-2017 07:30:00',0,0
'09-Oct-2017 10:30:00',23.25,10.0625
'09-Oct-2017 13:30:00',304.625,53
'09-Oct-2017 16:30:00',532.375,73.6875
'09-Oct-2017 19:30:00',280,47.375
'09-Oct-2017 22:30:00',9.625,4
'10-Oct-2017 01:30:00',0,0
'10-Oct-2017 04:30:00',0,0
'10-Oct-2017 07:30:00',0,0
'10-Oct-2017 10:30:00',29.125,13.3125
'10-Oct-2017 13:30:00',429.1875,73.5
'10-Oct-2017 16:30:00',680,93.4375
'10-Oct-2017 19:30:00',429.625,73.875
'10-Oct-2017 22:30:00',35.5625,15.1875
'11-Oct-2017 01:30:00',0,0
'11-Oct-2017 04:30:00',0,0
'11-Oct-2017 07:30:00',0,0
'11-Oct-2017 10:30:00',26,11.5
'11-Oct-2017 13:30:00',302.8125,53.125
'11-Oct-2017 16:30:00',412.5,56
'11-Oct-2017 19:30:00',267.875,47.625
'11-Oct-2017 22:30:00',21.125,9.0625
'12-Oct-2017 01:30:00',0,0
'12-Oct-2017 04:30:00',0,0
'12-Oct-2017 07:30:00',0,0
'12-Oct-2017 10:30:00',10.0625,4.5
'12-Oct-2017 13:30:00',260.875,45.3125
'12-Oct-2017 16:30:00',504.125,69.25
'12-Oct-2017 19:30:00',429.1875,75.875
'12-Oct-2017 22:30:00',32.75,14.75
'13-Oct-2017 01:30:00',0,0
'13-Oct-2017 04:30:00',0,0
'13-Oct-2017 07:30:00',0,0
'13-Oct-2017 10:30:00',27.9375,13.25
'13-Oct-2017 13:30:00',447.3125,79.375
'13-Oct-2017 16:30:00',623.4375,85.6875
'13-Oct-2017 19:30:00',313.0625,55.25
'13-Oct-2017 22:30:00',31.25,14.5625
'14-Oct-2017 01:30:00',0,0
'14-Oct-2017 04:30:00',0,0
'14-Oct-2017 07:30:00',0,0
'14-Oct-2017 10:30:00',6.6875,3
'14-Oct-2017 13:30:00',90.9375,16.5625
'14-Oct-2017 16:30:00',229.0625,32.75
'14-Oct-2017 19:30:00',130.4375,23.875
'14-Oct-2017 22:30:00',13.875,6.5
'15-Oct-2017 01:30:00',0,0
'15-Oct-2017 04:30:00',0,0
'15-Oct-2017 07:30:00',0,0
'15-Oct-2017 10:30:00',18.625,8.75
'15-Oct-2017 13:30:00',235.5,44.5
'15-Oct-2017 16:30:00',482.625,68.6875
'15-Oct-2017 19:30:00',411.875,76.125
'15-Oct-2017 22:30:00',27.5625,12.875
'16-Oct-2017 01:30:00',0,0
'16-Oct-2017 04:30:00',0,0
'16-Oct-2017 07:30:00',0,0
'16-Oct-2017 10:30:00',10.875,5.0625
'16-Oct-2017 13:30:00',121.875,22.3125
'16-Oct-2017 16:30:00',199.375,28.25
'16-Oct-2017 19:30:00',268.875,49.75
'16-Oct-2017 22:30:00',21.1875,9.625
'17-Oct-2017 01:30:00',0,0
'17-Oct-2017 04:30:00',0,0
'17-Oct-2017 07:30:00',0,0
'17-Oct-2017 10:30:00',24.1875,11.6875
'17-Oct-2017 13:30:00',437.625,79.0625
'17-Oct-2017 16:30:00',687,95.5
'17-Oct-2017 19:30:00',437.5625,79.75
'17-Oct-2017 22:30:00',26.5,12.875
'18-Oct-2017 01:30:00',0,0
'18-Oct-2017 04:30:00',0,0
'18-Oct-2017 07:30:00',0,0
'18-Oct-2017 10:30:00',22.1875,10.9375
'18-Oct-2017 13:30:00',417.5,77.0625
'18-Oct-2017 16:30:00',665.3125,94.0625
'18-Oct-2017 19:30:00',424.625,78.625
'18-Oct-2017 22:30:00',24.375,12.125
'19-Oct-2017 01:30:00',0,0
'19-Oct-2017 04:30:00',0,0
'19-Oct-2017 07:30:00',0,0
'19-Oct-2017 10:30:00',21.0625,10.125
'19-Oct-2017 13:30:00',413.4375,76.8125
'19-Oct-2017 16:30:00',656.25,93.1875
'19-Oct-2017 19:30:00',418.5625,78.25
'19-Oct-2017 22:30:00',23.375,11.375
'20-Oct-2017 01:30:00',0,0
'20-Oct-2017 04:30:00',0,0
'20-Oct-2017 07:30:00',0,0
'20-Oct-2017 10:30:00',20.25,9.9375
'20-Oct-2017 13:30:00',416.875,77.375
'20-Oct-2017 16:30:00',664.3125,94.0625
'20-Oct-2017 19:30:00',415.75,78.125
'20-Oct-2017 22:30:00',21.875,10.875
'21-Oct-2017 01:30:00',0,0
'21-Oct-2017 04:30:00',0,0
'21-Oct-2017 07:30:00',0,0
'21-Oct-2017 10:30:00',19.3125,9.625
'21-Oct-2017 13:30:00',406.9375,76.1875
'21-Oct-2017 16:30:00',653.75,93.4375
'21-Oct-2017 19:30:00',409.4375,77.75
'21-Oct-2017 22:30:00',20.3125,10.25
'22-Oct-2017 01:30:00',0,0
'22-Oct-2017 04:30:00',0,0
'22-Oct-2017 07:30:00',0,0
'22-Oct-2017 10:30:00',17.0625,8.3125
'22-Oct-2017 13:30:00',383.375,70.9375
'22-Oct-2017 16:30:00',616.125,87.625
'22-Oct-2017 19:30:00',377.9375,70.625
'22-Oct-2017 22:30:00',17.4375,8.75
'23-Oct-2017 01:30:00',0,0
'23-Oct-2017 04:30:00',0,0
'23-Oct-2017 07:30:00',0,0
'23-Oct-2017 10:30:00',16.5625,8.5
'23-Oct-2017 13:30:00',389.125,75
'23-Oct-2017 16:30:00',625.75,91.625
'23-Oct-2017 19:30:00',384.625,75.4375
'23-Oct-2017 22:30:00',17.0625,8.6875
'24-Oct-2017 01:30:00',0,0
'24-Oct-2017 04:30:00',0,0
'24-Oct-2017 07:30:00',0,0
'24-Oct-2017 10:30:00',13.875,6.9375
'24-Oct-2017 13:30:00',318.9375,59.6875
'24-Oct-2017 16:30:00',507.125,72.8125
'24-Oct-2017 19:30:00',351,68.625
'24-Oct-2017 22:30:00',13.625,7
'25-Oct-2017 01:30:00',0,0
'25-Oct-2017 04:30:00',0,0
'25-Oct-2017 07:30:00',0,0
'25-Oct-2017 10:30:00',9.25,4.5625
'25-Oct-2017 13:30:00',247.125,46
'25-Oct-2017 16:30:00',373,54.8125
'25-Oct-2017 19:30:00',213.375,40.8125
'25-Oct-2017 22:30:00',7.625,3.875
'26-Oct-2017 01:30:00',0,0
'26-Oct-2017 04:30:00',0,0
'26-Oct-2017 07:30:00',0,0
'26-Oct-2017 10:30:00',9.5,4.75
'26-Oct-2017 13:30:00',325.1875,60.6875
'26-Oct-2017 16:30:00',446.0625,65
'26-Oct-2017 19:30:00',129,26.1875
'26-Oct-2017 22:30:00',7.3125,3.75
'27-Oct-2017 01:30:00',0,0
'27-Oct-2017 04:30:00',0,0
'27-Oct-2017 07:30:00',0,0
'27-Oct-2017 10:30:00',14,7.375
'27-Oct-2017 13:30:00',386.0625,75.5625
'27-Oct-2017 16:30:00',626.4375,92
'27-Oct-2017 19:30:00',377.4375,75.4375
'27-Oct-2017 22:30:00',13.625,7.125
'28-Oct-2017 01:30:00',0,0
'28-Oct-2017 04:30:00',0,0
'28-Oct-2017 07:30:00',0,0
'28-Oct-2017 10:30:00',12.75,6.75
'28-Oct-2017 13:30:00',372.6875,73.9375
'28-Oct-2017 16:30:00',606.5,89.3125
'28-Oct-2017 19:30:00',342.9375,67
'28-Oct-2017 22:30:00',12.4375,6.5625
'29-Oct-2017 01:30:00',0,0
'29-Oct-2017 04:30:00',0,0
'29-Oct-2017 07:30:00',0,0
'29-Oct-2017 10:30:00',10.125,5.25
'29-Oct-2017 13:30:00',272.4375,53.1875
'29-Oct-2017 16:30:00',444.125,65.625
'29-Oct-2017 19:30:00',85.5,17.5625
'29-Oct-2017 22:30:00',5.75,3
'30-Oct-2017 01:30:00',0,0
'30-Oct-2017 04:30:00',0,0
'30-Oct-2017 07:30:00',0,0
'30-Oct-2017 10:30:00',8.625,4.5625
'30-Oct-2017 13:30:00',189.3125,37.5
'30-Oct-2017 16:30:00',411.125,62.1875
'30-Oct-2017 19:30:00',312.9375,65
'30-Oct-2017 22:30:00',10.5,5.75
'31-Oct-2017 01:30:00',0,0
'31-Oct-2017 04:30:00',0,0
'31-Oct-2017 07:30:00',0,0
'31-Oct-2017 10:30:00',10.5625,5.6875
'31-Oct-2017 13:30:00',358.5,72.875
'31-Oct-2017 16:30:00',597.6875,90.1875
'31-Oct-2017 19:30:00',358.5625,74.375
'31-Oct-2017 22:30:00',10.375,5.75
'01-Nov-2017 01:30:00',0,0
'01-Nov-2017 04:30:00',0,0
'01-Nov-2017 07:30:00',0,0
'01-Nov-2017 10:30:00',9.375,4.9375
'01-Nov-2017 13:30:00',307.6875,60.5
'01-Nov-2017 16:30:00',448.1875,65.625
'01-Nov-2017 19:30:00',242.9375,49.0625
'01-Nov-2017 22:30:00',5.875,3.0625
'02-Nov-2017 01:30:00',0,0
'02-Nov-2017 04:30:00',0,0
'02-Nov-2017 07:30:00',0,0
'02-Nov-2017 10:30:00',3.9375,2.0625
'02-Nov-2017 13:30:00',186.6875,37.0625
'02-Nov-2017 16:30:00',373.0625,56.375
'02-Nov-2017 19:30:00',262.5625,54.5625
'02-Nov-2017 22:30:00',7.25,3.875
'03-Nov-2017 01:30:00',0,0
'03-Nov-2017 04:30:00',0,0
'03-Nov-2017 07:30:00',0,0
'03-Nov-2017 10:30:00',7.75,4.3125
'03-Nov-2017 13:30:00',333,69.625
'03-Nov-2017 16:30:00',565.4375,87.8125
'03-Nov-2017 19:30:00',327.6875,70.3125
'03-Nov-2017 22:30:00',7.5625,4.1875
'04-Nov-2017 01:30:00',0,0
'04-Nov-2017 04:30:00',0,0
'04-Nov-2017 07:30:00',0,0
'04-Nov-2017 10:30:00',8.0625,4.375
'04-Nov-2017 13:30:00',348.375,72.3125
'04-Nov-2017 16:30:00',582.3125,88.1875
'04-Nov-2017 19:30:00',336.625,71.0625
'04-Nov-2017 22:30:00',7.375,4.0625
'05-Nov-2017 01:30:00',0,0
'05-Nov-2017 04:30:00',0,0
'05-Nov-2017 07:30:00',0,0
'05-Nov-2017 10:30:00',3.375,1.75
'05-Nov-2017 13:30:00',78.125,16.375
'05-Nov-2017 16:30:00',163.1875,25.5
'05-Nov-2017 19:30:00',124.375,27.3125
'05-Nov-2017 22:30:00',3.6875,2.0625
'06-Nov-2017 01:30:00',0,0
'06-Nov-2017 04:30:00',0,0
'06-Nov-2017 07:30:00',0,0
'06-Nov-2017 10:30:00',5.375,2.875
'06-Nov-2017 13:30:00',315.125,68.4375
'06-Nov-2017 16:30:00',545.375,86.8125
'06-Nov-2017 19:30:00',223.0625,50
'06-Nov-2017 22:30:00',4.8125,2.5625
'07-Nov-2017 01:30:00',0,0
'07-Nov-2017 04:30:00',0,0
'07-Nov-2017 07:30:00',0,0
'07-Nov-2017 10:30:00',6.1875,3.5
'07-Nov-2017 13:30:00',335,72
'07-Nov-2017 16:30:00',570.9375,89
'07-Nov-2017 19:30:00',235.375,48.625
'07-Nov-2017 22:30:00',3.3125,1.8125
'08-Nov-2017 01:30:00',0,0
'08-Nov-2017 04:30:00',0,0
'08-Nov-2017 07:30:00',0,0
'08-Nov-2017 10:30:00',1.75,0.9375
'08-Nov-2017 13:30:00',145.9375,31.375
'08-Nov-2017 16:30:00',355.375,54.5625
'08-Nov-2017 19:30:00',214.5,45.875
'08-Nov-2017 22:30:00',3.75,2.125
'09-Nov-2017 01:30:00',0,0
'09-Nov-2017 04:30:00',0,0
'09-Nov-2017 07:30:00',0,0
'09-Nov-2017 10:30:00',3.4375,1.875
'09-Nov-2017 13:30:00',267.75,57
'09-Nov-2017 16:30:00',488.5,76.1875
'09-Nov-2017 19:30:00',226.1875,49.3125
'09-Nov-2017 22:30:00',3.625,2
'10-Nov-2017 01:30:00',0,0
'10-Nov-2017 04:30:00',0,0
'10-Nov-2017 07:30:00',0,0
'10-Nov-2017 10:30:00',4.125,2.3125
'10-Nov-2017 13:30:00',287.375,63.5
'10-Nov-2017 16:30:00',558.3125,87.25
'10-Nov-2017 19:30:00',324,71.5
'10-Nov-2017 22:30:00',5.0625,2.875
'11-Nov-2017 01:30:00',0,0
'11-Nov-2017 04:30:00',0,0
'11-Nov-2017 07:30:00',0,0
'11-Nov-2017 10:30:00',4.5625,2.625
'11-Nov-2017 13:30:00',329.5,72.4375
'11-Nov-2017 16:30:00',574.375,89.875
'11-Nov-2017 19:30:00',326.25,73.0625
'11-Nov-2017 22:30:00',4.625,2.6875
'12-Nov-2017 01:30:00',0,0
'12-Nov-2017 04:30:00',0,0
'12-Nov-2017 07:30:00',0,0
'12-Nov-2017 10:30:00',2.75,1.5
'12-Nov-2017 13:30:00',210.0625,45.6875
'12-Nov-2017 16:30:00',334.9375,51.9375
'12-Nov-2017 19:30:00',209.8125,46.8125
'12-Nov-2017 22:30:00',3.0625,1.6875
'13-Nov-2017 01:30:00',0,0
'13-Nov-2017 04:30:00',0,0
'13-Nov-2017 07:30:00',0,0
'13-Nov-2017 10:30:00',1.6875,0.9375
'13-Nov-2017 13:30:00',114.9375,27.875
'13-Nov-2017 16:30:00',92.125,14.9375
'13-Nov-2017 19:30:00',108.4375,22.8125
'13-Nov-2017 22:30:00',1,0.5625
'14-Nov-2017 01:30:00',0,0
'14-Nov-2017 04:30:00',0,0
'14-Nov-2017 07:30:00',0,0
'14-Nov-2017 10:30:00',1.5,0.8125
'14-Nov-2017 13:30:00',116.1875,26
'14-Nov-2017 16:30:00',178.3125,28.625
'14-Nov-2017 19:30:00',109.4375,25.375
'14-Nov-2017 22:30:00',1.5,0.8125
'15-Nov-2017 01:30:00',0,0
'15-Nov-2017 04:30:00',0,0
'15-Nov-2017 07:30:00',0,0
'15-Nov-2017 10:30:00',1.625,0.9375
'15-Nov-2017 13:30:00',224.75,49.875
'15-Nov-2017 16:30:00',499.4375,80.4375
'15-Nov-2017 19:30:00',252.8125,57.8125
'15-Nov-2017 22:30:00',3.125,1.8125
'16-Nov-2017 01:30:00',0,0
'16-Nov-2017 04:30:00',0,0
'16-Nov-2017 07:30:00',0,0
'16-Nov-2017 10:30:00',1.5,0.8125
'16-Nov-2017 13:30:00',132.5,30.8125
'16-Nov-2017 16:30:00',233.125,38.8125
'16-Nov-2017 19:30:00',146,36.375
'16-Nov-2017 22:30:00',1.75,1
'17-Nov-2017 01:30:00',0,0
'17-Nov-2017 04:30:00',0,0
'17-Nov-2017 07:30:00',0,0
'17-Nov-2017 10:30:00',1.5625,0.875
'17-Nov-2017 13:30:00',253.1875,58.3125
'17-Nov-2017 16:30:00',451.75,73.375
'17-Nov-2017 19:30:00',296.4375,69.6875
'17-Nov-2017 22:30:00',2.75,1.625
'18-Nov-2017 01:30:00',0,0
'18-Nov-2017 04:30:00',0,0
'18-Nov-2017 07:30:00',0,0
'18-Nov-2017 10:30:00',1.75,1
'18-Nov-2017 13:30:00',290.3125,67.8125
'18-Nov-2017 16:30:00',428,69.625
'18-Nov-2017 19:30:00',204.5,46.875
'18-Nov-2017 22:30:00',1.5,0.875
'19-Nov-2017 01:30:00',0,0
'19-Nov-2017 04:30:00',0,0
'19-Nov-2017 07:30:00',0,0
'19-Nov-2017 10:30:00',0.5625,0.3125
'19-Nov-2017 13:30:00',49.25,12.3125
'19-Nov-2017 16:30:00',300.8125,50.0625
'19-Nov-2017 19:30:00',224.0625,54.6875
'19-Nov-2017 22:30:00',2.0625,1.1875
'20-Nov-2017 01:30:00',0,0
'20-Nov-2017 04:30:00',0,0
'20-Nov-2017 07:30:00',0,0
'20-Nov-2017 10:30:00',1.0625,0.625
'20-Nov-2017 13:30:00',280.6875,66.375
'20-Nov-2017 16:30:00',520.375,86.1875
'20-Nov-2017 19:30:00',265.1875,63.8125
'20-Nov-2017 22:30:00',2,1.1875
'21-Nov-2017 01:30:00',0,0
'21-Nov-2017 04:30:00',0,0
'21-Nov-2017 07:30:00',0,0
'21-Nov-2017 10:30:00',1,0.625
'21-Nov-2017 13:30:00',268.375,63.875
'21-Nov-2017 16:30:00',511.8125,85.5
'21-Nov-2017 19:30:00',275.4375,65.625
'21-Nov-2017 22:30:00',1.9375,1.125
'22-Nov-2017 01:30:00',0,0
'22-Nov-2017 04:30:00',0,0
'22-Nov-2017 07:30:00',0,0
'22-Nov-2017 10:30:00',0.5,0.3125
'22-Nov-2017 13:30:00',99.8125,24.3125
'22-Nov-2017 16:30:00',117.5,20.125
'22-Nov-2017 19:30:00',68.0625,16.25
'22-Nov-2017 22:30:00',0.5,0.3125
'23-Nov-2017 01:30:00',0,0
'23-Nov-2017 04:30:00',0,0
'23-Nov-2017 07:30:00',0,0
'23-Nov-2017 10:30:00',0.6875,0.4375
'23-Nov-2017 13:30:00',271.625,65.875
'23-Nov-2017 16:30:00',514.9375,86
'23-Nov-2017 19:30:00',282,68.3125
'23-Nov-2017 22:30:00',1.6875,1
'24-Nov-2017 01:30:00',0,0
'24-Nov-2017 04:30:00',0,0
'24-Nov-2017 07:30:00',0,0
'24-Nov-2017 10:30:00',0.5,0.3125
'24-Nov-2017 13:30:00',258.8125,63.8125
'24-Nov-2017 16:30:00',483.5,82.375
'24-Nov-2017 19:30:00',240.5,58.75
'24-Nov-2017 22:30:00',1.4375,0.875
'25-Nov-2017 01:30:00',0,0
'25-Nov-2017 04:30:00',0,0
'25-Nov-2017 07:30:00',0,0
'25-Nov-2017 10:30:00',0.25,0.125
'25-Nov-2017 13:30:00',198.375,47.75
'25-Nov-2017 16:30:00',379.1875,63.25
'25-Nov-2017 19:30:00',224.625,55.25
'25-Nov-2017 22:30:00',1.3125,0.75
'26-Nov-2017 01:30:00',0,0
'26-Nov-2017 04:30:00',0,0
'26-Nov-2017 07:30:00',0,0
'26-Nov-2017 10:30:00',0.3125,0.1875
'26-Nov-2017 13:30:00',252.5,62.9375
'26-Nov-2017 16:30:00',421.875,72
'26-Nov-2017 19:30:00',264.625,64.6875
'26-Nov-2017 22:30:00',1.0625,0.625
